Date,Open,High,Low,Close,Adj Close,Volume
2015-12-31,9.300000190734863,9.380000114440918,8.789999961853027,9.229999542236328,9.229999542236328,1483800
2016-01-04,8.979999542236328,9.109999656677246,8.479999542236328,9.0,9.0,2326400
2016-01-05,9.050000190734863,9.220000267028809,8.4399995803833,8.5,8.5,2458600
2016-01-06,8.329999923706055,8.489999771118164,7.769999980926514,8.119999885559082,8.119999885559082,3095500
2016-01-07,7.949999809265137,8.5,7.809999942779541,8.149999618530273,8.149999618530273,2086900
2016-01-08,8.229999542236328,8.479999542236328,7.739999771118164,7.980000019073486,7.980000019073486,2468700
2016-01-11,7.75,7.78000020980835,6.849999904632568,6.989999771118164,6.989999771118164,3301000
2016-01-12,7.099999904632568,7.349999904632568,6.809999942779541,7.340000152587891,7.340000152587891,2576700
2016-01-13,7.360000133514404,7.53000020980835,6.650000095367432,6.699999809265137,6.699999809265137,3280000
2016-01-14,6.960000038146973,7.190000057220459,6.630000114440918,6.989999771118164,6.989999771118164,2651600
2016-01-15,6.760000228881836,6.889999866485596,6.260000228881836,6.619999885559082,6.619999885559082,1848700
2016-01-19,6.699999809265137,6.739999771118164,6.050000190734863,6.260000228881836,6.260000228881836,1968800
2016-01-20,6.079999923706055,6.329999923706055,5.769999980926514,6.260000228881836,6.260000228881836,3262200
2016-01-21,6.28000020980835,6.849999904632568,6.21999979019165,6.360000133514404,6.360000133514404,2166000
2016-01-22,6.449999809265137,6.590000152587891,6.25,6.369999885559082,6.369999885559082,1596400
2016-01-25,6.340000152587891,6.679999828338623,6.269999980926514,6.300000190734863,6.300000190734863,2047700
2016-01-26,6.420000076293945,6.789999961853027,6.210000038146973,6.670000076293945,6.670000076293945,1475800
2016-01-27,6.670000076293945,6.860000133514404,6.46999979019165,6.599999904632568,6.599999904632568,1641000
2016-01-28,6.639999866485596,6.730000019073486,6.170000076293945,6.230000019073486,6.230000019073486,1770700
2016-01-29,6.269999980926514,6.659999847412109,6.230000019073486,6.570000171661377,6.570000171661377,2498300
2016-02-01,6.550000190734863,6.630000114440918,6.369999885559082,6.480000019073486,6.480000019073486,1492500
