Date,Open,High,Low,Close,Adj Close,Volume,stock_name
2012-01-03,80.12950897216797,80.61054229736328,79.65772247314453,79.8797378540039,61.93498229980469,963712,APD
2012-01-04,79.7872314453125,80.94357299804688,79.51896667480469,80.56429290771484,62.46577072143555,724486,APD
2012-01-05,80.2127685546875,80.45328521728516,79.1859359741211,80.01850128173828,62.04258346557617,750971,APD
2012-01-06,80.34227752685547,80.34227752685547,79.46346282958984,79.85198974609375,61.913482666015625,543743,APD
2012-01-09,79.75022888183594,80.34227752685547,79.1951904296875,79.85198974609375,61.913482666015625,707298,APD
2012-01-10,80.52729034423828,80.94357299804688,80.27751922607422,80.76780700683594,62.62356185913086,833235,APD
2012-01-11,80.49028778076172,81.35985565185547,80.3052749633789,81.35060119628906,63.07542419433594,1032896,APD
2012-01-12,81.86863708496094,83.4320068359375,81.65587615966797,83.37650299072266,64.64620208740234,1151373,APD
2012-01-13,82.46068572998047,83.24699401855469,81.33209991455078,83.17298889160156,64.48844146728516,1080243,APD
2012-01-17,83.35800170898438,84.02405548095703,83.00647735595703,83.66327667236328,64.86859130859375,1344115,APD
2012-01-18,83.91304016113281,84.84736633300781,83.24699401855469,84.69934844970703,65.67190551757812,1233637,APD
2012-01-19,84.23681640625,85.31914520263672,83.59851837158203,84.9583740234375,65.87272644042969,1324766,APD
2012-01-20,84.6530990600586,84.80110931396484,83.53376770019531,83.85753631591797,65.0191879272461,1941692,APD
2012-01-23,83.8205337524414,84.6253433227539,82.90471649169922,83.18223571777344,64.4955825805664,1951962,APD
2012-01-24,81.56336975097656,81.63737487792969,80.19426727294922,81.017578125,62.817230224609375,2868974,APD
2012-01-25,80.46253204345703,81.60037231445312,79.88899230957031,81.16558837890625,62.93199157714844,1398922,APD
2012-01-26,81.62812042236328,82.65494537353516,81.11933135986328,81.55411529541016,63.23320007324219,949010,APD
2012-01-27,81.48011016845703,81.96114349365234,81.100830078125,81.58187103271484,63.2547607421875,932903,APD
2012-01-30,80.88806915283203,81.76688385009766,80.74005889892578,81.71138000488281,63.35515594482422,800481,APD
2012-01-31,82.06290435791016,82.2386703491211,80.90657043457031,81.4338607788086,63.13998031616211,1275796,APD
