Date,Open,High,Low,Close,Adj Close,Volume
2015-12-31,234.75,239.5,232.5,235.75,235.75,8384
2016-01-04,231.25,240.0,229.5,239.25,239.25,14144
2016-01-05,241.5,243.25,234.5,242.5,242.5,11520
2016-01-06,238.25,240.0,231.75,232.25,232.25,7444
2016-01-07,225.5,232.5,220.5,226.75,226.75,12348
2016-01-08,228.75,229.25,224.25,224.75,224.75,15392
2016-01-11,224.75,225.5,220.0,224.0,224.0,12376
2016-01-12,223.25,223.25,178.5,187.25,187.25,31488
2016-01-13,187.25,187.25,162.5,168.75,168.75,33292
2016-01-14,170.0,179.0,161.25,176.75,176.75,11772
2016-01-15,170.25,179.25,167.5,177.75,177.75,12912
2016-01-19,179.5,182.75,173.75,178.75,178.75,14836
2016-01-20,175.25,175.5,159.75,166.75,166.75,29804
2016-01-21,166.25,177.5,164.5,171.0,171.0,24272
2016-01-22,174.25,184.5,174.25,181.25,181.25,14492
2016-01-25,180.75,181.5,174.0,174.75,174.75,7512
2016-01-26,178.0,195.0,175.0,194.5,194.5,41464
2016-01-27,194.25,197.25,187.5,189.0,189.0,13212
2016-01-28,190.75,193.0,184.25,188.75,188.75,8808
2016-01-29,189.0,199.75,187.5,198.0,198.0,15264
2016-02-01,197.25,207.0,192.25,205.25,205.25,21400
2016-02-02,205.25,205.25,195.75,197.0,197.0,12980
2016-02-03,201.5,205.0,194.0,196.75,196.75,22008
2016-02-04,212.5,292.0,212.5,260.75,260.75,89452
2016-02-05,254.25,261.75,243.5,252.25,252.25,24444
2016-02-08,248.25,258.0,236.75,256.75,256.75,16808
2016-02-09,253.25,259.5,241.25,257.25,257.25,15800
2016-02-10,259.5,267.0,248.5,260.25,260.25,22444
2016-02-11,253.0,259.75,241.25,255.75,255.75,10832
2016-02-12,264.0,284.25,263.0,278.5,278.5,15808
2016-02-16,299.75,324.0,273.25,291.0,291.0,34476
2016-02-17,291.5,303.5,291.5,297.5,297.5,19900
2016-02-18,300.5,300.5,286.5,288.0,288.0,16580
2016-02-19,286.25,292.25,272.75,285.75,285.75,13296
2016-02-22,286.5,299.75,282.5,294.0,294.0,19284
2016-02-23,292.5,296.0,279.25,286.0,286.0,8428
2016-02-24,281.75,292.25,274.5,292.0,292.0,9344
2016-02-25,291.75,295.25,276.75,293.0,293.0,15196
2016-02-26,295.5,310.25,295.5,299.75,299.75,8768
2016-02-29,301.25,303.75,286.25,291.5,291.5,20396
2016-03-01,292.25,303.0,289.5,296.0,296.0,15652
2016-03-02,292.5,299.5,289.0,294.75,294.75,8156
2016-03-03,290.5,306.5,290.5,300.0,300.0,12144
2016-03-04,300.0,321.0,299.75,309.25,309.25,12852
2016-03-07,307.0,320.75,307.0,316.75,316.75,12860
2016-03-08,314.5,316.0,299.25,300.5,300.5,13396
2016-03-09,302.0,310.25,298.5,301.25,301.25,5216
2016-03-10,301.5,304.0,294.75,302.0,302.0,6876
2016-03-11,304.75,311.5,304.5,308.5,308.5,8268
2016-03-14,308.0,313.0,301.25,306.5,306.5,10564
2016-03-15,305.5,305.5,294.75,297.0,297.0,14248
2016-03-16,297.0,315.75,294.25,313.0,313.0,10920
2016-03-17,314.0,322.5,309.0,320.5,320.5,10276
2016-03-18,322.0,341.75,315.25,338.0,338.0,24896
2016-03-21,336.25,341.25,322.0,331.5,331.5,10880
2016-03-22,328.5,331.75,316.0,328.25,328.25,7064
2016-03-23,327.0,327.0,314.75,314.75,314.75,9904
2016-03-24,312.75,316.75,302.5,314.75,314.75,11828
2016-03-28,312.0,314.75,298.5,305.25,305.25,14836
2016-03-29,303.25,325.0,299.0,320.75,320.75,8812
2016-03-30,322.0,325.5,318.0,318.0,318.0,6808
2016-03-31,317.25,320.75,306.25,311.5,311.5,17416
2016-04-01,307.5,312.25,300.0,309.0,309.0,7156
2016-04-04,312.25,320.5,304.5,307.75,307.75,9556
2016-04-05,302.75,307.75,294.25,301.0,301.0,16184
2016-04-06,302.25,302.25,283.0,294.75,294.75,7432
2016-04-07,292.25,295.25,285.0,286.25,286.25,33152
2016-04-08,289.0,296.25,284.25,290.0,290.0,13784
2016-04-11,292.0,298.25,286.25,288.75,288.75,9556
2016-04-12,289.0,302.75,289.0,293.75,293.75,10100
2016-04-13,297.75,318.25,293.75,311.5,311.5,13884
2016-04-14,312.25,312.5,298.5,303.0,303.0,7624
2016-04-15,301.75,308.75,299.5,305.0,305.0,9636
2016-04-18,303.5,310.5,301.25,307.0,307.0,6088
2016-04-19,310.0,316.25,310.0,313.75,313.75,5972
2016-04-20,313.75,319.5,313.75,318.0,318.0,7872
2016-04-21,315.5,319.5,303.75,305.25,305.25,7196
2016-04-22,307.5,319.75,307.5,309.5,309.5,8068
2016-04-25,307.5,310.0,292.5,306.0,306.0,11532
2016-04-26,306.0,313.0,300.75,311.5,311.5,6332
2016-04-27,311.25,316.25,310.0,314.5,314.5,8592
2016-04-28,313.0,313.0,299.25,300.5,300.5,9216
2016-04-29,299.5,310.5,289.75,295.5,295.5,13512
2016-05-02,299.0,299.0,283.5,286.25,286.25,14600
2016-05-03,285.5,287.5,275.0,286.25,286.25,8772
2016-05-04,272.0,288.5,255.75,256.75,256.75,19520
2016-05-05,188.25,196.25,175.0,183.0,183.0,107744
2016-05-06,184.75,201.5,183.0,201.25,201.25,63548
2016-05-09,200.5,206.0,196.0,202.75,202.75,19952
2016-05-10,205.25,207.0,202.25,206.0,206.0,19236
2016-05-11,206.5,208.75,200.75,205.25,205.25,13368
2016-05-12,206.75,212.5,195.75,203.0,203.0,22028
2016-05-13,210.25,211.0,193.75,194.75,194.75,16376
2016-05-16,197.5,200.5,194.0,195.25,195.25,13212
2016-05-17,193.75,201.5,190.25,193.5,193.5,16356
2016-05-18,192.75,194.0,188.75,191.0,191.0,7760
2016-05-19,188.5,191.5,184.25,188.25,188.25,11100
2016-05-20,190.0,197.25,190.0,192.5,192.5,11532
2016-05-23,193.25,199.0,191.75,192.0,192.0,14208
2016-05-24,194.5,200.5,192.0,197.5,197.5,10580
2016-05-25,198.5,201.5,198.0,200.0,200.0,12280
2016-05-26,201.5,203.5,196.5,197.5,197.5,11992
2016-05-27,197.75,203.5,197.75,200.0,200.0,14228
2016-05-31,200.25,208.0,200.25,201.25,201.25,13452
2016-06-01,200.5,202.0,196.25,200.75,200.75,12464
2016-06-02,200.0,200.75,194.75,197.75,197.75,12232
2016-06-03,197.75,199.5,192.0,196.25,196.25,15548
2016-06-06,197.0,206.25,197.0,204.75,204.75,12444
2016-06-07,204.25,208.5,204.0,205.0,205.0,8216
2016-06-08,205.0,209.25,205.0,206.0,206.0,9280
