Date,Open,High,Low,Close,Adj Close,Volume
2018-08-21,250.0,250.0,250.0,250.0,250.0,0
2018-08-28,250.0,250.0,250.0,250.0,250.0,0
2018-08-29,250.0,250.0,250.0,250.0,250.0,0
2018-08-30,250.0,250.0,250.0,250.0,250.0,0
2018-08-31,250.0,250.0,250.0,250.0,250.0,0
2018-09-04,250.0,250.0,250.0,250.0,250.0,0
2018-09-05,250.0,250.0,250.0,250.0,250.0,0
2018-09-06,250.0,250.0,250.0,250.0,250.0,0
2018-09-07,250.0,250.0,250.0,250.0,250.0,0
2018-09-10,250.0,250.0,250.0,250.0,250.0,0
2018-09-11,250.0,250.0,250.0,250.0,250.0,0
2018-09-12,250.0,250.0,250.0,250.0,250.0,0
2018-09-13,250.0,250.0,250.0,250.0,250.0,0
2018-09-14,250.0,250.0,250.0,250.0,250.0,0
2018-09-17,250.0,250.0,250.0,250.0,250.0,0
2018-09-18,250.0,250.0,250.0,250.0,250.0,0
2018-09-19,250.0,250.0,250.0,250.0,250.0,0
2018-09-20,250.0,250.0,250.0,250.0,250.0,0
2018-09-21,250.0,250.0,250.0,250.0,250.0,0
2018-09-24,250.0,250.0,250.0,250.0,250.0,0
2018-09-25,250.0,250.0,250.0,250.0,250.0,0
2018-09-26,250.0,250.0,250.0,250.0,250.0,0
2018-09-27,250.0,250.0,250.0,250.0,250.0,0
2018-09-28,250.0,250.0,250.0,250.0,250.0,0
2018-10-01,250.0,250.0,250.0,250.0,250.0,0
2018-10-02,250.0,250.0,250.0,250.0,250.0,0
2018-10-03,250.0,250.0,250.0,250.0,250.0,0
2018-10-04,250.0,250.0,250.0,250.0,250.0,0
2018-10-05,250.0,250.0,250.0,250.0,250.0,0
2018-10-08,250.0,250.0,250.0,250.0,250.0,0
2018-10-09,250.0,250.0,250.0,250.0,250.0,0
2018-10-10,250.0,250.0,250.0,250.0,250.0,0
2018-10-11,250.0,250.0,250.0,250.0,250.0,0
2018-10-12,250.0,250.0,250.0,250.0,250.0,0
2018-10-15,250.0,250.0,250.0,250.0,250.0,0
2018-10-16,250.0,250.0,250.0,250.0,250.0,0
2018-10-17,250.0,250.0,250.0,250.0,250.0,0
2018-10-18,250.0,250.0,250.0,250.0,250.0,0
2018-10-19,250.0,250.0,250.0,250.0,250.0,0
2018-10-22,250.0,250.0,250.0,250.0,250.0,0
2018-10-23,250.0,250.0,250.0,250.0,250.0,0
2018-10-24,250.0,250.0,250.0,250.0,250.0,0
2018-10-25,250.0,250.0,250.0,250.0,250.0,0
2018-10-26,250.0,250.0,250.0,250.0,250.0,0
2018-10-29,250.0,250.0,250.0,250.0,250.0,0
2018-10-30,250.0,250.0,250.0,250.0,250.0,0
2018-10-31,250.0,250.0,250.0,250.0,250.0,0
2018-11-01,250.0,250.0,250.0,250.0,250.0,0
2018-11-02,250.0,250.0,250.0,250.0,250.0,0
2018-11-05,250.0,250.0,250.0,250.0,250.0,0
2018-11-06,250.0,250.0,250.0,250.0,250.0,0
2018-11-07,250.0,250.0,250.0,250.0,250.0,0
2018-11-08,250.0,250.0,250.0,250.0,250.0,0
2018-11-09,250.0,250.0,250.0,250.0,250.0,0
2018-11-12,250.0,250.0,250.0,250.0,250.0,0
2018-11-13,250.0,250.0,250.0,250.0,250.0,0
2018-11-14,250.0,250.0,250.0,250.0,250.0,0
2018-11-15,250.0,250.0,250.0,250.0,250.0,0
2018-11-16,250.0,250.0,250.0,250.0,250.0,0
2018-11-19,250.0,250.0,250.0,250.0,250.0,0
2018-11-20,250.0,250.0,250.0,250.0,250.0,0
2018-11-21,250.0,250.0,250.0,250.0,250.0,0
2018-11-23,250.0,250.0,250.0,250.0,250.0,0
2018-11-26,250.0,250.0,250.0,250.0,250.0,0
2018-11-27,250.0,250.0,250.0,250.0,250.0,0
2018-11-28,250.0,250.0,250.0,250.0,250.0,0
2018-11-29,250.0,250.0,250.0,250.0,250.0,0
2018-11-30,250.0,250.0,250.0,250.0,250.0,0
2018-12-03,250.0,250.0,250.0,250.0,250.0,0
2018-12-04,250.0,250.0,250.0,250.0,250.0,0
2018-12-06,250.0,250.0,250.0,250.0,250.0,0
2018-12-07,250.0,250.0,250.0,250.0,250.0,0
2018-12-10,250.0,250.0,250.0,250.0,250.0,0
2018-12-11,250.0,250.0,250.0,250.0,250.0,0
2018-12-12,250.0,250.0,250.0,250.0,250.0,0
2018-12-13,250.0,250.0,250.0,250.0,250.0,0
2018-12-14,250.0,250.0,250.0,250.0,250.0,0
