Date,Open,High,Low,Close,Adj Close,Volume
2021-11-11,5.400000095367432,5.46999979019165,4.21999979019165,4.690000057220459,4.690000057220459,2635700
2021-11-12,4.400000095367432,4.78000020980835,4.099999904632568,4.25,4.25,928600
2021-11-15,4.199999809265137,4.25,4.059999942779541,4.110000133514404,4.110000133514404,225900
2021-11-16,4.059999942779541,4.190000057220459,3.950000047683716,4.099999904632568,4.099999904632568,287500
2021-11-17,4.099999904632568,4.179999828338623,3.9700000286102295,4.179999828338623,4.179999828338623,94800
2021-11-18,4.150000095367432,4.400000095367432,4.0,4.179999828338623,4.179999828338623,186200
2021-11-19,4.150000095367432,4.482999801635742,4.119999885559082,4.360000133514404,4.360000133514404,181900
2021-11-22,4.420000076293945,4.420000076293945,3.9700000286102295,4.039999961853027,4.039999961853027,111600
2021-11-23,4.079999923706055,4.349999904632568,3.8499999046325684,4.289999961853027,4.289999961853027,217400
2021-11-24,4.309999942779541,4.309999942779541,3.990000009536743,4.139999866485596,4.139999866485596,328100
2021-11-26,3.7899999618530273,3.9800000190734863,3.759999990463257,3.869999885559082,3.869999885559082,93400
2021-11-29,4.039999961853027,4.039999961853027,3.6010000705718994,3.7100000381469727,3.7100000381469727,158600
2021-11-30,3.5,3.6419999599456787,3.450000047683716,3.569999933242798,3.569999933242798,138700
2021-12-01,3.5899999141693115,4.71999979019165,3.5,4.650000095367432,4.650000095367432,1016200
2021-12-02,4.260000228881836,4.519000053405762,4.050000190734863,4.21999979019165,4.21999979019165,136100
2021-12-03,4.309999942779541,4.369999885559082,4.199999809265137,4.300000190734863,4.300000190734863,45600
2021-12-06,4.349999904632568,4.400000095367432,3.9200000762939453,4.144999980926514,4.144999980926514,215300
2021-12-07,4.199999809265137,4.349999904632568,3.9649999141693115,4.170000076293945,4.170000076293945,133500
2021-12-08,4.119999885559082,4.179999828338623,3.9600000381469727,4.079999923706055,4.079999923706055,227200
2021-12-09,4.050000190734863,4.139999866485596,3.7109999656677246,3.8499999046325684,3.8499999046325684,153700
2021-12-10,3.799999952316284,3.940000057220459,3.7799999713897705,3.809999942779541,3.809999942779541,72900
2021-12-13,3.8499999046325684,3.890000104904175,3.0899999141693115,3.4200000762939453,3.4200000762939453,186400
2021-12-14,3.3380000591278076,3.369999885559082,3.134999990463257,3.200000047683716,3.200000047683716,83800
2021-12-15,3.240000009536743,3.4000000953674316,3.0999999046325684,3.390000104904175,3.390000104904175,119800
2021-12-16,3.390000104904175,3.4800000190734863,3.180000066757202,3.2899999618530273,3.2899999618530273,107700
2021-12-17,3.299999952316284,3.299999952316284,2.799999952316284,2.930000066757202,2.930000066757202,232700
2021-12-20,2.930000066757202,3.700000047683716,2.75,3.559999942779541,3.559999942779541,1542400
2021-12-21,3.559999942779541,4.199999809265137,3.1700000762939453,3.5999999046325684,3.5999999046325684,1299100
2021-12-22,3.569999933242798,3.75,3.3499999046325684,3.559999942779541,3.559999942779541,452500
2021-12-23,3.5999999046325684,3.5999999046325684,3.3499999046325684,3.4100000858306885,3.4100000858306885,191800
2021-12-27,3.450000047683716,3.5899999141693115,3.263000011444092,3.319999933242798,3.319999933242798,318500
2021-12-28,3.109999895095825,3.309999942779541,3.0899999141693115,3.109999895095825,3.109999895095825,151700
2021-12-29,3.140000104904175,3.299999952316284,3.109999895095825,3.119999885559082,3.119999885559082,257100
2021-12-30,3.0899999141693115,3.315000057220459,3.0899999141693115,3.1500000953674316,3.1500000953674316,106700
2021-12-31,3.130000114440918,3.253999948501587,3.049999952316284,3.0799999237060547,3.0799999237060547,148000
