Date,Open,High,Low,Close,Adj Close,Volume
2015-12-31,6.960000038146973,7.019999980926514,6.690000057220459,6.71999979019165,6.71999979019165,1023300
2016-01-04,6.510000228881836,6.550000190734863,6.25,6.400000095367432,6.400000095367432,1147200
2016-01-05,6.460000038146973,6.559999942779541,6.300000190734863,6.300000190734863,6.300000190734863,720500
2016-01-06,6.230000019073486,6.400000095367432,6.03000020980835,6.119999885559082,6.119999885559082,1132200
2016-01-07,5.989999771118164,6.010000228881836,5.75,5.75,5.75,1402100
2016-01-08,5.900000095367432,5.920000076293945,5.699999809265137,5.760000228881836,5.760000228881836,1077300
2016-01-11,5.78000020980835,5.829999923706055,5.210000038146973,5.349999904632568,5.349999904632568,1816400
2016-01-12,5.400000095367432,5.809999942779541,5.329999923706055,5.539999961853027,5.539999961853027,1747500
2016-01-13,5.579999923706055,5.670000076293945,5.130000114440918,5.170000076293945,5.170000076293945,1221500
2016-01-14,5.170000076293945,5.269999980926514,4.789999961853027,5.159999847412109,5.159999847412109,1384800
2016-01-15,4.909999847412109,5.230000019073486,4.840000152587891,5.210000038146973,5.210000038146973,1474800
2016-01-19,5.269999980926514,5.349999904632568,4.829999923706055,4.920000076293945,4.920000076293945,1164400
2016-01-20,4.800000190734863,5.090000152587891,4.5,4.989999771118164,4.989999771118164,1685100
2016-01-21,4.960000038146973,5.260000228881836,4.820000171661377,5.059999942779541,5.059999942779541,1007700
2016-01-22,5.159999847412109,5.409999847412109,5.0,5.070000171661377,5.070000171661377,1451600
2016-01-25,5.050000190734863,5.369999885559082,5.019999980926514,5.139999866485596,5.139999866485596,1311400
2016-01-26,5.190000057220459,5.269999980926514,4.940000057220459,5.239999771118164,5.239999771118164,1250400
2016-01-27,5.25,5.75,5.25,5.369999885559082,5.369999885559082,3199600
2016-01-28,6.0,6.320000171661377,5.519999980926514,5.78000020980835,5.78000020980835,7274500
2016-01-29,6.289999961853027,6.699999809265137,6.150000095367432,6.679999828338623,6.679999828338623,8909500
2016-02-01,7.150000095367432,7.199999809265137,6.510000228881836,6.730000019073486,6.730000019073486,9205100
2016-02-02,6.5,6.630000114440918,6.050000190734863,6.5,6.5,5012400
2016-02-03,6.550000190734863,6.570000171661377,5.860000133514404,6.039999961853027,6.039999961853027,3517300
2016-02-04,6.059999942779541,6.380000114440918,5.960000038146973,6.260000228881836,6.260000228881836,2525100
2016-02-05,6.179999828338623,6.269999980926514,5.960000038146973,6.010000228881836,6.010000228881836,1908600
2016-02-08,5.989999771118164,6.070000171661377,5.75,6.0,6.0,2244000
2016-02-09,5.860000133514404,6.139999866485596,5.699999809265137,5.840000152587891,5.840000152587891,1650900
2016-02-10,5.900000095367432,6.050000190734863,5.71999979019165,5.78000020980835,5.78000020980835,1384400
2016-02-11,6.110000133514404,6.360000133514404,5.860000133514404,6.190000057220459,6.190000057220459,3562000
2016-02-12,6.21999979019165,6.320000171661377,6.03000020980835,6.269999980926514,6.269999980926514,1547100
2016-02-16,6.349999904632568,6.610000133514404,6.28000020980835,6.570000171661377,6.570000171661377,1542600
2016-02-17,7.0,7.099999904632568,6.75,6.920000076293945,6.920000076293945,3009900
2016-02-18,6.940000057220459,6.949999809265137,6.409999847412109,6.449999809265137,6.449999809265137,1587200
2016-02-19,6.579999923706055,6.619999885559082,6.269999980926514,6.449999809265137,6.449999809265137,1470400
2016-02-22,6.579999923706055,6.730000019073486,6.440000057220459,6.679999828338623,6.679999828338623,981200
2016-02-23,6.650000095367432,6.699999809265137,6.440000057220459,6.440000057220459,6.440000057220459,832700
2016-02-24,6.349999904632568,6.480000019073486,6.139999866485596,6.449999809265137,6.449999809265137,1061400
2016-02-25,6.5,6.570000171661377,6.320000171661377,6.480000019073486,6.480000019073486,732400
2016-02-26,6.5,6.559999942779541,6.360000133514404,6.5,6.5,806000
2016-02-29,6.5,6.53000020980835,6.289999961853027,6.300000190734863,6.300000190734863,856000
2016-03-01,6.309999942779541,6.579999923706055,6.210000038146973,6.579999923706055,6.579999923706055,969600
2016-03-02,6.579999923706055,7.010000228881836,6.480000019073486,6.96999979019165,6.96999979019165,2198800
2016-03-03,7.119999885559082,7.199999809265137,6.929999828338623,7.039999961853027,7.039999961853027,2235200
2016-03-04,7.079999923706055,7.309999942779541,6.849999904632568,7.0,7.0,1747000
2016-03-07,7.019999980926514,7.550000190734863,7.0,7.480000019073486,7.480000019073486,1955300
2016-03-08,7.599999904632568,7.650000095367432,6.860000133514404,6.900000095367432,6.900000095367432,2912000
2016-03-09,7.070000171661377,7.119999885559082,6.760000228881836,7.019999980926514,7.019999980926514,1578300
2016-03-10,7.03000020980835,7.130000114440918,6.610000133514404,6.699999809265137,6.699999809265137,1392300
2016-03-11,6.920000076293945,6.920000076293945,6.619999885559082,6.880000114440918,6.880000114440918,1053400
2016-03-14,6.5,6.840000152587891,6.25,6.679999828338623,6.679999828338623,1940400
2016-03-15,6.53000020980835,6.699999809265137,6.420000076293945,6.539999961853027,6.539999961853027,1034800
