Date,Open,High,Low,Close,Adj Close,Volume
2015-12-31,81.86000061035156,83.02999877929688,81.4000015258789,81.9000015258789,81.9000015258789,1019100
2016-01-04,80.27999877929688,80.33000183105469,77.7699966430664,78.48999786376953,78.48999786376953,1025300
2016-01-05,78.58999633789062,80.9800033569336,78.5,80.76000213623047,80.76000213623047,839200
2016-01-06,79.44000244140625,80.73999786376953,78.81999969482422,79.38999938964844,79.38999938964844,1195400
2016-01-07,78.87999725341797,81.93000030517578,78.12000274658203,81.79000091552734,81.79000091552734,1108000
2016-01-08,82.79000091552734,83.87000274658203,79.4000015258789,79.5999984741211,79.5999984741211,766400
2016-01-11,80.41999816894531,80.61000061035156,76.31999969482422,77.81999969482422,77.81999969482422,762800
2016-01-12,78.29000091552734,82.05999755859375,77.7699966430664,77.88999938964844,77.88999938964844,1306700
2016-01-13,77.66999816894531,78.19000244140625,70.1500015258789,71.31999969482422,71.31999969482422,1673000
2016-01-14,71.5,73.87999725341797,66.30999755859375,72.4000015258789,72.4000015258789,1681800
2016-01-15,70.0,70.87999725341797,68.41000366210938,70.23999786376953,70.23999786376953,1176700
2016-01-19,70.48999786376953,72.94000244140625,70.36000061035156,72.43000030517578,72.43000030517578,1191400
2016-01-20,71.36000061035156,75.30000305175781,70.3499984741211,74.04000091552734,74.04000091552734,1591700
2016-01-21,73.97000122070312,74.7300033569336,72.44000244140625,72.4800033569336,72.4800033569336,696300
2016-01-22,72.55999755859375,74.31999969482422,72.02999877929688,74.0199966430664,74.0199966430664,526600
2016-01-25,73.76000213623047,74.02999877929688,72.44000244140625,72.66000366210938,72.66000366210938,366900
2016-01-26,72.88999938964844,73.58999633789062,70.87000274658203,73.20999908447266,73.20999908447266,533000
2016-01-27,73.08999633789062,74.22000122070312,71.05000305175781,71.31999969482422,71.31999969482422,430300
2016-01-28,74.55999755859375,74.55999755859375,68.18000030517578,69.54000091552734,69.54000091552734,1061400
2016-01-29,69.36000061035156,72.19000244140625,69.36000061035156,71.27999877929688,71.27999877929688,578600
2016-02-01,71.01000213623047,72.41000366210938,70.0199966430664,72.02999877929688,72.02999877929688,414100
2016-02-02,71.22000122070312,72.83000183105469,70.27999877929688,70.63999938964844,70.63999938964844,467200
2016-02-03,70.55000305175781,71.63999938964844,68.80000305175781,69.88999938964844,69.88999938964844,650800
2016-02-04,70.04000091552734,71.30000305175781,69.11000061035156,70.62999725341797,70.62999725341797,516900
2016-02-05,70.54000091552734,71.76000213623047,61.400001525878906,61.97999954223633,61.97999954223633,3097200
2016-02-08,59.939998626708984,59.9900016784668,47.91999816894531,53.650001525878906,53.650001525878906,5328300
2016-02-09,52.91999816894531,55.869998931884766,51.45000076293945,53.380001068115234,53.380001068115234,1915800
2016-02-10,54.0,58.849998474121094,53.75,58.2599983215332,58.2599983215332,1843500
2016-02-11,56.529998779296875,58.150001525878906,55.34000015258789,56.25,56.25,1060200
2016-02-12,57.34000015258789,57.4900016784668,54.5,56.119998931884766,56.119998931884766,770700
2016-02-16,56.83000183105469,60.369998931884766,56.22999954223633,59.2599983215332,59.2599983215332,934300
2016-02-17,59.75,62.5,59.06999969482422,61.81999969482422,61.81999969482422,1041300
2016-02-18,62.34000015258789,63.189998626708984,61.5,61.70000076293945,61.70000076293945,817500
2016-02-19,61.15999984741211,64.19000244140625,60.5,63.189998626708984,63.189998626708984,880800
2016-02-22,63.650001525878906,64.54000091552734,63.0,63.56999969482422,63.56999969482422,976900
2016-02-23,63.56999969482422,66.30000305175781,62.869998931884766,63.27000045776367,63.27000045776367,741700
2016-02-24,60.040000915527344,64.9000015258789,56.52000045776367,64.44999694824219,64.44999694824219,1862200
2016-02-25,64.91000366210938,68.13999938964844,64.91000366210938,67.20999908447266,67.20999908447266,1261000
2016-02-26,67.25,68.68000030517578,64.91999816894531,65.91999816894531,65.91999816894531,675900
2016-02-29,66.16999816894531,67.8499984741211,64.69000244140625,65.05999755859375,65.05999755859375,555700
2016-03-01,65.87000274658203,65.87000274658203,63.709999084472656,65.6500015258789,65.6500015258789,664900
2016-03-02,65.83000183105469,66.48999786376953,64.76000213623047,65.76000213623047,65.76000213623047,933600
2016-03-03,65.41000366210938,66.5199966430664,64.54000091552734,66.4000015258789,66.4000015258789,503400
2016-03-04,66.26000213623047,67.80000305175781,66.11000061035156,66.83000183105469,66.83000183105469,507600
2016-03-07,66.66000366210938,68.87000274658203,66.2300033569336,68.37999725341797,68.37999725341797,705600
2016-03-08,67.87999725341797,68.91000366210938,65.87999725341797,66.0999984741211,66.0999984741211,570600
2016-03-09,66.19000244140625,66.29000091552734,62.380001068115234,64.52999877929688,64.52999877929688,1256200
2016-03-10,64.52999877929688,65.29000091552734,61.2599983215332,62.61000061035156,62.61000061035156,1444300
2016-03-11,63.439998626708984,65.43000030517578,63.09000015258789,65.1500015258789,65.1500015258789,676100
