Date,Open,High,Low,Close,Adj Close,Volume
2015-12-31,69.91999816894531,70.26000213623047,69.26000213623047,69.27999877929688,69.27999877929688,9947
2016-01-04,68.1500015258789,68.4800033569336,67.26000213623047,67.77999877929688,67.77999877929688,27971
2016-01-05,68.16000366210938,68.37000274658203,67.61000061035156,68.0199966430664,68.0199966430664,19434
2016-01-06,66.80000305175781,66.87999725341797,64.7300033569336,65.55000305175781,65.55000305175781,26975
2016-01-07,64.13999938964844,64.8499984741211,62.939998626708984,63.15999984741211,63.15999984741211,44609
2016-01-08,63.310001373291016,64.9800033569336,63.29999923706055,63.66999816894531,63.66999816894531,23711
2016-01-11,63.88999938964844,64.43000030517578,63.400001525878906,64.08999633789062,64.08999633789062,25601
2016-01-12,64.55999755859375,65.30000305175781,64.12000274658203,64.8499984741211,64.8499984741211,34625
2016-01-13,64.98999786376953,65.05999755859375,60.75,60.86000061035156,60.86000061035156,25764
2016-01-14,60.84000015258789,61.970001220703125,59.650001525878906,61.189998626708984,61.189998626708984,43234
2016-01-15,59.40999984741211,60.54999923706055,58.689998626708984,59.81999969482422,59.81999969482422,43098
2016-01-19,60.2400016784668,60.84000015258789,58.45000076293945,59.150001525878906,59.150001525878906,22320
2016-01-20,58.150001525878906,60.810001373291016,56.869998931884766,59.97999954223633,59.97999954223633,45722
2016-01-21,60.0,62.880001068115234,59.72999954223633,61.810001373291016,61.810001373291016,29405
2016-01-22,62.93000030517578,63.84000015258789,62.33000183105469,62.9900016784668,62.9900016784668,31719
2016-01-25,62.939998626708984,62.970001220703125,60.38999938964844,60.5099983215332,60.5099983215332,26747
2016-01-26,60.810001373291016,62.540000915527344,60.619998931884766,62.290000915527344,62.290000915527344,20238
2016-01-28,61.970001220703125,62.5,59.959999084472656,60.31999969482422,60.31999969482422,23745
2016-01-29,60.58000183105469,62.2599983215332,60.58000183105469,62.2400016784668,62.2400016784668,20689
2016-02-01,61.90999984741211,63.27000045776367,61.220001220703125,62.81999969482422,62.81999969482422,21595
2016-02-02,62.0,62.029998779296875,60.439998626708984,60.52000045776367,60.52000045776367,17295
2016-02-03,60.869998931884766,61.18000030517578,59.310001373291016,60.90999984741211,60.90999984741211,17839
2016-02-04,60.75,62.150001525878906,60.380001068115234,62.029998779296875,62.029998779296875,20853
2016-02-08,60.41999816894531,60.84000015258789,58.380001068115234,60.08000183105469,60.08000183105469,31786
2016-02-09,59.459999084472656,61.869998931884766,59.2599983215332,61.20000076293945,61.20000076293945,29012
2016-02-10,61.70000076293945,63.040000915527344,61.33000183105469,62.029998779296875,62.029998779296875,16046
2016-02-11,60.900001525878906,62.630001068115234,60.88999938964844,62.11000061035156,62.11000061035156,21845
2016-02-12,62.68000030517578,64.13999938964844,62.150001525878906,64.01000213623047,64.01000213623047,11864
2016-02-16,64.36000061035156,65.9000015258789,64.25,65.04000091552734,65.04000091552734,26068
2016-02-17,65.75,67.75,65.66000366210938,66.94999694824219,66.94999694824219,31197
2016-02-18,65.69000244140625,66.44000244140625,64.6500015258789,65.43000030517578,65.43000030517578,44837
2016-02-19,65.25,66.41999816894531,64.79000091552734,66.33000183105469,66.33000183105469,21670
2016-02-22,66.93000030517578,67.87000274658203,66.80000305175781,67.26000213623047,67.26000213623047,36088
2016-02-23,67.01000213623047,67.41000366210938,66.72000122070312,66.77999877929688,66.77999877929688,34410
2016-02-24,66.3499984741211,67.73999786376953,65.68000030517578,67.51000213623047,67.51000213623047,13084
2016-02-25,67.61000061035156,69.02999877929688,67.36000061035156,68.95999908447266,68.95999908447266,16397
2016-02-26,69.6500015258789,69.80999755859375,68.9800033569336,69.25,69.25,12862
2016-02-29,69.18000030517578,69.94000244140625,68.88999938964844,69.11000061035156,69.11000061035156,19067
2016-03-01,69.47000122070312,70.56999969482422,69.47000122070312,70.19999694824219,70.19999694824219,19157
2016-03-02,69.6500015258789,70.33000183105469,69.48999786376953,70.25,70.25,18620
2016-03-03,69.86000061035156,70.5199966430664,69.5999984741211,70.06999969482422,70.06999969482422,16964
2016-03-04,69.9000015258789,70.68000030517578,69.80999755859375,70.55000305175781,70.55000305175781,16608
2016-03-07,70.37999725341797,71.08999633789062,70.1500015258789,71.0,71.0,30870
2016-03-08,70.23999786376953,70.87999725341797,69.62999725341797,69.7699966430664,69.7699966430664,36456
2016-03-09,70.16999816894531,70.20999908447266,69.56999969482422,69.94000244140625,69.94000244140625,29807
2016-03-10,69.9000015258789,70.27999877929688,68.31999969482422,69.3499984741211,69.3499984741211,11957
2016-03-11,70.05000305175781,70.81999969482422,69.87999725341797,70.41999816894531,70.41999816894531,39041
2016-03-14,75.91000366210938,76.44000244140625,74.8499984741211,75.93000030517578,75.93000030517578,194909
2016-03-15,76.0,76.52999877929688,75.69999694824219,76.1500015258789,76.1500015258789,47822
2016-03-16,75.79000091552734,76.12000274658203,75.5999984741211,76.08999633789062,76.08999633789062,40575
2016-03-17,75.86000061035156,79.0,75.47000122070312,76.38999938964844,76.38999938964844,54180
2016-03-18,79.94999694824219,80.69000244140625,79.69999694824219,80.56999969482422,80.56999969482422,245469
2016-03-21,84.16999816894531,84.37000274658203,83.45999908447266,84.19000244140625,84.19000244140625,147100
2016-03-22,83.30999755859375,84.22000122070312,82.16000366210938,83.83999633789062,83.83999633789062,99532
2016-03-23,83.75,83.86000061035156,82.48999786376953,82.66999816894531,82.66999816894531,53184
2016-03-24,81.86000061035156,82.8499984741211,81.56999969482422,82.12999725341797,82.12999725341797,40080
2016-03-28,84.05000305175781,84.33999633789062,83.68000030517578,83.75,83.75,88178
2016-03-29,83.31999969482422,83.87999725341797,83.19000244140625,83.55999755859375,83.55999755859375,39984
2016-03-30,83.9800033569336,83.9800033569336,83.31999969482422,83.66000366210938,83.66000366210938,24474
2016-03-31,83.6500015258789,83.66999816894531,83.33000183105469,83.43000030517578,83.43000030517578,34568
2016-04-01,79.80999755859375,80.1500015258789,78.69999694824219,79.37999725341797,79.37999725341797,118803
2016-04-04,79.31999969482422,79.5999984741211,78.69999694824219,78.93000030517578,78.93000030517578,35374
2016-04-05,78.55999755859375,78.66000366210938,77.9800033569336,78.38999938964844,78.38999938964844,36006
2016-04-06,78.4800033569336,78.91000366210938,78.04000091552734,78.7699966430664,78.7699966430664,17280
2016-04-07,78.22000122070312,78.68000030517578,77.8499984741211,78.16999816894531,78.16999816894531,34782
2016-04-08,78.4800033569336,78.98999786376953,78.3499984741211,78.97000122070312,78.97000122070312,76405
2016-04-11,79.3499984741211,80.16000366210938,79.08999633789062,79.4800033569336,79.4800033569336,31610
2016-04-12,79.54000091552734,79.9000015258789,79.30999755859375,79.81999969482422,79.81999969482422,18382
2016-04-13,79.80999755859375,80.41000366210938,79.7699966430664,80.16999816894531,80.16999816894531,27244
2016-04-14,80.12000274658203,80.77999877929688,79.8499984741211,80.45999908447266,80.45999908447266,48008
2016-04-15,80.55999755859375,80.98999786376953,80.33999633789062,80.38999938964844,80.38999938964844,35733
2016-04-18,80.19000244140625,80.26000213623047,79.48999786376953,80.0199966430664,80.0199966430664,38376
2016-04-19,80.1500015258789,81.13999938964844,79.87999725341797,80.25,80.25,53563
2016-04-20,80.25,80.48999786376953,79.55999755859375,79.91000366210938,79.91000366210938,98106
2016-04-21,80.01000213623047,81.2699966430664,79.9000015258789,80.52999877929688,80.52999877929688,281242
2016-04-22,80.62999725341797,80.80999755859375,78.30000305175781,79.01000213623047,79.01000213623047,41381
2016-04-25,78.75,79.72000122070312,78.75,79.66999816894531,79.66999816894531,40629
2016-04-26,79.66000366210938,79.95999908447266,79.0199966430664,79.54000091552734,79.54000091552734,91541
2016-04-27,79.41999816894531,81.16999816894531,79.3499984741211,81.0999984741211,81.0999984741211,61269
2016-04-28,79.73999786376953,82.4800033569336,79.36000061035156,81.36000061035156,81.36000061035156,71034
2016-04-29,80.72000122070312,82.25,80.70999908447266,81.87999725341797,81.87999725341797,51767
2016-05-02,82.02999877929688,82.36000061035156,81.16000366210938,82.12000274658203,82.12000274658203,34522
2016-05-03,81.8499984741211,82.4000015258789,81.33000183105469,82.29000091552734,82.29000091552734,22931
2016-05-04,81.79000091552734,82.12999725341797,81.19999694824219,81.55999755859375,81.55999755859375,18924
2016-05-05,81.9000015258789,82.04000091552734,81.3499984741211,81.36000061035156,81.36000061035156,16700
2016-05-06,81.0999984741211,81.69999694824219,80.72000122070312,81.33999633789062,81.33999633789062,20350
2016-05-09,81.38999938964844,81.62999725341797,80.91999816894531,81.26000213623047,81.26000213623047,11816
